RSSI,NSINR,NRSRP,NRSRQ,BSLatitude,BSLongitude,UELatitude,UELongitude,UE_location,BS_location,UE_BS_pair
-67.72,-0.12,-79.33,-11.545,41.866025,12.465944,41.870639,12.46349,41.870639_12.46349,41.866025_12.465944,41.870639_12.46349_41.866025_12.465944
-62.24,9.42,-71.555,-9.305,41.866025,12.465944,41.87066,12.463547,41.87066_12.463547,41.866025_12.465944,41.87066_12.463547_41.866025_12.465944
-61.1,11.28,-69.075,-7.965,41.866025,12.465944,41.870661,12.463569,41.870661_12.463569,41.866025_12.465944,41.870661_12.463569_41.866025_12.465944
-71.4,-12.155,-94.895,-23.515,41.873666,12.453575,41.873092,12.466343,41.873092_12.466343,41.873666_12.453575,41.873092_12.466343_41.873666_12.453575
-68.76,-16.825000000000003,-96.88,-28.130000000000003,41.873666,12.453575,41.873108,12.466358,41.873108_12.466358,41.873666_12.453575,41.873108_12.466358_41.873666_12.453575
-66.1,-14.83,-92.49,-26.56,41.873666,12.453575,41.873061,12.466401,41.873061_12.466401,41.873666_12.453575,41.873061_12.466401_41.873666_12.453575
-67.51,-12.75,-91.735,-24.14,41.873666,12.453575,41.873007,12.466424,41.873007_12.466424,41.873666_12.453575,41.873007_12.466424_41.873666_12.453575
-66.88,-14.76,-92.59,-25.76,41.873666,12.453575,41.87304,12.466517,41.87304_12.466517,41.873666_12.453575,41.87304_12.466517_41.873666_12.453575
-71.1,-9.49,-92.265,-21.270000000000003,41.873666,12.453575,41.873052,12.466546,41.873052_12.466546,41.873666_12.453575,41.873052_12.466546_41.873666_12.453575
-63.94,-14.37,-89.485,-25.74,41.873666,12.453575,41.873011,12.466701,41.873011_12.466701,41.873666_12.453575,41.873011_12.466701_41.873666_12.453575
-60.86,-11.75,-84.11500000000001,-23.175,41.873666,12.453575,41.872993,12.466716,41.872993_12.466716,41.873666_12.453575,41.872993_12.466716_41.873666_12.453575
-60.1,-13.14,-84.36,-24.21,41.873666,12.453575,41.87275,12.466769,41.87275_12.466769,41.873666_12.453575,41.87275_12.466769_41.873666_12.453575
-63.06,-6.375,-81.03,-17.91,41.873666,12.453575,41.872754,12.466816,41.872754_12.466816,41.873666_12.453575,41.872754_12.466816_41.873666_12.453575
-64.1,-9.205,-84.6,-20.47,41.873666,12.453575,41.872795,12.466859,41.872795_12.466859,41.873666_12.453575,41.872795_12.466859_41.873666_12.453575
-64.52,-14.2,-89.4,-24.78,41.873666,12.453575,41.87281,12.466894,41.87281_12.466894,41.873666_12.453575,41.87281_12.466894_41.873666_12.453575
-65.88,-16.675,-93.65,-27.67,41.873666,12.453575,41.87281,12.466919,41.87281_12.466919,41.873666_12.453575,41.87281_12.466919_41.873666_12.453575
-69.92,-14.77,-96.08,-26.26,41.873666,12.453575,41.872796,12.466945,41.872796_12.466945,41.873666_12.453575,41.872796_12.466945_41.873666_12.453575
-73.26,-8.9,-92.93,-19.68,41.873666,12.453575,41.872774,12.466982,41.872774_12.466982,41.873666_12.453575,41.872774_12.466982_41.873666_12.453575
-68.98,-14.18,-94.5,-25.54,41.873666,12.453575,41.872778,12.467008,41.872778_12.467008,41.873666_12.453575,41.872778_12.467008_41.873666_12.453575
-75.78,-12.965,-100.025,-24.235,41.873666,12.453575,41.872785,12.467037,41.872785_12.467037,41.873666_12.453575,41.872785_12.467037_41.873666_12.453575
-85.71,-6.645,-103.635,-17.955,41.873666,12.453575,41.872784,12.467064,41.872784_12.467064,41.873666_12.453575,41.872784_12.467064_41.873666_12.453575
-83.29,-10.705,-104.635,-21.24,41.873666,12.453575,41.872778,12.467078,41.872778_12.467078,41.873666_12.453575,41.872778_12.467078_41.873666_12.453575
-73.43,-6.07,-90.975,-17.765,41.873666,12.453575,41.872797,12.467117,41.872797_12.467117,41.873666_12.453575,41.872797_12.467117_41.873666_12.453575
-69.11,-14.08,-94.39,-25.26,41.873666,12.453575,41.872805,12.467152,41.872805_12.467152,41.873666_12.453575,41.872805_12.467152_41.873666_12.453575
-70.83,-19.51,-101.47,-30.71,41.873666,12.453575,41.872793,12.467173,41.872793_12.467173,41.873666_12.453575,41.872793_12.467173_41.873666_12.453575
-68.55,-18.75,-98.12,-29.66,41.873666,12.453575,41.872771,12.467195,41.872771_12.467195,41.873666_12.453575,41.872771_12.467195_41.873666_12.453575
-70.88,-19.73,-101.98,-31.09,41.873666,12.453575,41.872695,12.467225,41.872695_12.467225,41.873666_12.453575,41.872695_12.467225_41.873666_12.453575
-74.69,-17.64,-103.39,-28.73,41.873666,12.453575,41.872669,12.467232,41.872669_12.467232,41.873666_12.453575,41.872669_12.467232_41.873666_12.453575
-75.25,-17.765,-103.97,-28.68,41.873666,12.453575,41.872664,12.467212,41.872664_12.467212,41.873666_12.453575,41.872664_12.467212_41.873666_12.453575
-61.18,-11.04,-83.84,-22.61,41.873666,12.453575,41.87216,12.467257,41.87216_12.467257,41.873666_12.453575,41.87216_12.467257_41.873666_12.453575
-60.45,-14.84,-86.71,-26.41,41.873666,12.453575,41.872096,12.467209,41.872096_12.467209,41.873666_12.453575,41.872096_12.467209_41.873666_12.453575
-67.48,-12.805,-91.815,-24.185,41.873666,12.453575,41.872103,12.467062,41.872103_12.467062,41.873666_12.453575,41.872103_12.467062_41.873666_12.453575
-67.77,-14.54,-93.59,-25.92,41.873666,12.453575,41.872098,12.466901,41.872098_12.466901,41.873666_12.453575,41.872098_12.466901_41.873666_12.453575
-67.86500000000001,-12.56,-91.7725,-23.995,41.873666,12.453575,41.872091,12.466864,41.872091_12.466864,41.873666_12.453575,41.872091_12.466864_41.873666_12.453575
-67.98,-15.29,-94.56,-26.72,41.873666,12.453575,41.872097,12.466844,41.872097_12.466844,41.873666_12.453575,41.872097_12.466844_41.873666_12.453575
-69.86,-7.555,-89.22999999999999,-19.355,41.873666,12.453575,41.872111,12.466823,41.872111_12.466823,41.873666_12.453575,41.872111_12.466823_41.873666_12.453575
-70.35,-9.345,-91.0125,-20.73,41.873666,12.453575,41.872119,12.466805,41.872119_12.466805,41.873666_12.453575,41.872119_12.466805_41.873666_12.453575
-72.01,-9.57,-92.88,-20.79,41.873666,12.453575,41.872124,12.466767,41.872124_12.466767,41.873666_12.453575,41.872124_12.466767_41.873666_12.453575
-71.87,-5.41,-88.83500000000001,-17.115000000000002,41.873666,12.453575,41.872087,12.466734,41.872087_12.466734,41.873666_12.453575,41.872087_12.466734_41.873666_12.453575
-70.3,-8.7875,-90.4,-19.9125,41.873666,12.453575,41.872082,12.466724,41.872082_12.466724,41.873666_12.453575,41.872082_12.466724_41.873666_12.453575
-73.43,-11.335,-96.07,-22.725,41.873666,12.453575,41.872068,12.466701,41.872068_12.466701,41.873666_12.453575,41.872068_12.466701_41.873666_12.453575
-70.95,-4.615,-87.585,-16.6125,41.873666,12.453575,41.872086,12.466708,41.872086_12.466708,41.873666_12.453575,41.872086_12.466708_41.873666_12.453575
-75.59,-3.1500000000000004,-91.125,-15.375,41.873666,12.453575,41.87213,12.466692,41.87213_12.466692,41.873666_12.453575,41.87213_12.466692_41.873666_12.453575
-68.24,-6.84,-86.77,-18.09,41.873666,12.453575,41.872148,12.466692,41.872148_12.466692,41.873666_12.453575,41.872148_12.466692_41.873666_12.453575
-70.1,-9.114999999999998,-90.48,-20.375,41.873666,12.453575,41.872132,12.466685,41.872132_12.466685,41.873666_12.453575,41.872132_12.466685_41.873666_12.453575
-68.45,-9.1,-88.78999999999999,-20.535,41.873666,12.453575,41.872085,12.466664,41.872085_12.466664,41.873666_12.453575,41.872085_12.466664_41.873666_12.453575
-71.1,-8.7,-91.11,-20.1,41.873666,12.453575,41.871976,12.466601,41.871976_12.466601,41.873666_12.453575,41.871976_12.466601_41.873666_12.453575
-67.52,-14.75,-93.53,-25.995,41.873666,12.453575,41.871974,12.466588,41.871974_12.466588,41.873666_12.453575,41.871974_12.466588_41.873666_12.453575
-73.02,-4.705,-89.405,-16.205,41.873666,12.453575,41.87181,12.466488,41.87181_12.466488,41.873666_12.453575,41.87181_12.466488_41.873666_12.453575
-70.45,-10.09,-91.76,-21.11,41.873666,12.453575,41.87181,12.466461,41.87181_12.466461,41.873666_12.453575,41.87181_12.466461_41.873666_12.453575
-69.13,-10.725,-91.265,-22.03,41.873666,12.453575,41.871795,12.46642,41.871795_12.46642,41.873666_12.453575,41.871795_12.46642_41.873666_12.453575
-66.73,-7.77,-85.88,-19.16,41.873666,12.453575,41.871784,12.466408,41.871784_12.466408,41.873666_12.453575,41.871784_12.466408_41.873666_12.453575
-72.52,-8.285,-92.16,-20.0,41.873666,12.453575,41.871745,12.46635,41.871745_12.46635,41.873666_12.453575,41.871745_12.46635_41.873666_12.453575
-72.53,-8.54,-92.47,-19.835,41.873666,12.453575,41.87172,12.466335,41.87172_12.466335,41.873666_12.453575,41.87172_12.466335_41.873666_12.453575
-75.38,-3.89,-91.17,-15.785,41.873666,12.453575,41.8717,12.466311,41.8717_12.466311,41.873666_12.453575,41.8717_12.466311_41.873666_12.453575
-69.99,-2.225,-84.755,-14.905,41.873666,12.453575,41.871649,12.466249,41.871649_12.466249,41.873666_12.453575,41.871649_12.466249_41.873666_12.453575
-70.7,-7.785,-90.21,-19.44,41.873666,12.453575,41.87164,12.466239,41.87164_12.466239,41.873666_12.453575,41.87164_12.466239_41.873666_12.453575
-65.25,-9.095,-85.65,-20.235,41.873666,12.453575,41.871628,12.466209,41.871628_12.466209,41.873666_12.453575,41.871628_12.466209_41.873666_12.453575
-68.21,0.0649999999999999,-80.91499999999999,-12.82,41.873666,12.453575,41.871628,12.46618,41.871628_12.46618,41.873666_12.453575,41.871628_12.46618_41.873666_12.453575
-63.72,-5.71,-81.32,-17.675,41.873666,12.453575,41.871607,12.466122,41.871607_12.466122,41.873666_12.453575,41.871607_12.466122_41.873666_12.453575
-68.14,4.335,-79.28,-11.45,41.873666,12.453575,41.8716,12.466117,41.8716_12.466117,41.873666_12.453575,41.8716_12.466117_41.873666_12.453575
-65.51,-0.985,-79.31,-13.76,41.873666,12.453575,41.871578,12.466082,41.871578_12.466082,41.873666_12.453575,41.871578_12.466082_41.873666_12.453575
-67.0,-6.765000000000001,-85.555,-18.42,41.873666,12.453575,41.871541,12.466053,41.871541_12.466053,41.873666_12.453575,41.871541_12.466053_41.873666_12.453575
-71.53,-1.04,-85.59,-14.015,41.873666,12.453575,41.871518,12.466034,41.871518_12.466034,41.873666_12.453575,41.871518_12.466034_41.873666_12.453575
-65.22,-5.205,-82.32,-16.955,41.873666,12.453575,41.871478,12.465961,41.871478_12.465961,41.873666_12.453575,41.871478_12.465961_41.873666_12.453575
-69.04,-4.58,-85.42,-16.2,41.873666,12.453575,41.871468,12.465927,41.871468_12.465927,41.873666_12.453575,41.871468_12.465927_41.873666_12.453575
-66.55,-4.285,-83.13499999999999,-16.57,41.873666,12.453575,41.871444,12.465888,41.871444_12.465888,41.873666_12.453575,41.871444_12.465888_41.873666_12.453575
-64.78,4.485,-75.46000000000001,-10.91,41.873666,12.453575,41.871419,12.465857,41.871419_12.465857,41.873666_12.453575,41.871419_12.465857_41.873666_12.453575
-71.25,-7.81,-90.505,-19.11,41.873666,12.453575,41.871412,12.465826,41.871412_12.465826,41.873666_12.453575,41.871412_12.465826_41.873666_12.453575
-75.28,-1.105,-89.0,-14.195,41.873666,12.453575,41.871411,12.465827,41.871411_12.465827,41.873666_12.453575,41.871411_12.465827_41.873666_12.453575
-74.81,-2.9850000000000003,-90.4,-15.725,41.873666,12.453575,41.871419,12.46581,41.871419_12.46581,41.873666_12.453575,41.871419_12.46581_41.873666_12.453575
-78.08,-0.585,-91.335,-12.989999999999998,41.873666,12.453575,41.871425,12.46579,41.871425_12.46579,41.873666_12.453575,41.871425_12.46579_41.873666_12.453575
-77.44,-2.64,-92.285,-14.82,41.873666,12.453575,41.871436,12.465757,41.871436_12.465757,41.873666_12.453575,41.871436_12.465757_41.873666_12.453575
-77.83,-0.195,-90.635,-13.23,41.873666,12.453575,41.871464,12.465714,41.871464_12.465714,41.873666_12.453575,41.871464_12.465714_41.873666_12.453575
-79.83,-2.3,-94.39,-14.46,41.873666,12.453575,41.871451,12.465711,41.871451_12.465711,41.873666_12.453575,41.871451_12.465711_41.873666_12.453575
-76.72,-12.875,-100.695,-24.065,41.873666,12.453575,41.871436,12.465707,41.871436_12.465707,41.873666_12.453575,41.871436_12.465707_41.873666_12.453575
-78.58,-5.975,-96.395,-17.85,41.873666,12.453575,41.871365,12.46567,41.871365_12.46567,41.873666_12.453575,41.871365_12.46567_41.873666_12.453575
-73.32,-9.07,-93.61,-20.4,41.873666,12.453575,41.871407,12.465571,41.871407_12.465571,41.873666_12.453575,41.871407_12.465571_41.873666_12.453575
-69.78,-13.56,-94.465,-24.72,41.873666,12.453575,41.871437,12.465421,41.871437_12.465421,41.873666_12.453575,41.871437_12.465421_41.873666_12.453575
-74.46,-7.680000000000001,-93.645,-19.33,41.873666,12.453575,41.871476,12.465409,41.871476_12.465409,41.873666_12.453575,41.871476_12.465409_41.873666_12.453575
-65.72,-11.775,-89.23500000000001,-23.36,41.873666,12.453575,41.871534,12.465358,41.871534_12.465358,41.873666_12.453575,41.871534_12.465358_41.873666_12.453575
-71.61,-10.185,-93.13,-21.525,41.873666,12.453575,41.871552,12.465314,41.871552_12.465314,41.873666_12.453575,41.871552_12.465314_41.873666_12.453575
-68.37,-4.4875,-84.86,-16.4175,41.873666,12.453575,41.871573,12.465274,41.871573_12.465274,41.873666_12.453575,41.871573_12.465274_41.873666_12.453575
-67.82,-11.605,-90.65,-22.965,41.873666,12.453575,41.871542,12.465187,41.871542_12.465187,41.873666_12.453575,41.871542_12.465187_41.873666_12.453575
-69.59,-11.27,-91.95,-22.33,41.873666,12.453575,41.87154,12.465179,41.87154_12.465179,41.873666_12.453575,41.87154_12.465179_41.873666_12.453575
-72.65,-8.695,-92.69,-20.08,41.873666,12.453575,41.871538,12.465171,41.871538_12.465171,41.873666_12.453575,41.871538_12.465171_41.873666_12.453575
-67.79,-12.86,-92.315,-24.415,41.873666,12.453575,41.871537,12.465145,41.871537_12.465145,41.873666_12.453575,41.871537_12.465145_41.873666_12.453575
-69.95,-13.315,-94.705,-24.705,41.873666,12.453575,41.871529,12.465093,41.871529_12.465093,41.873666_12.453575,41.871529_12.465093_41.873666_12.453575
-71.86,-4.28,-88.16,-15.975,41.873666,12.453575,41.871533,12.465077,41.871533_12.465077,41.873666_12.453575,41.871533_12.465077_41.873666_12.453575
-69.74,-14.75,-95.895,-26.175,41.873666,12.453575,41.871532,12.465073,41.871532_12.465073,41.873666_12.453575,41.871532_12.465073_41.873666_12.453575
-65.22,-12.47,-89.22,-24.04,41.873666,12.453575,41.871555,12.465053,41.871555_12.465053,41.873666_12.453575,41.871555_12.465053_41.873666_12.453575
-61.7,-11.785,-85.27,-23.465,41.873666,12.453575,41.871569,12.465042,41.871569_12.465042,41.873666_12.453575,41.871569_12.465042_41.873666_12.453575
-67.06,-12.415,-90.8,-23.645,41.873666,12.453575,41.871591,12.46502,41.871591_12.46502,41.873666_12.453575,41.871591_12.46502_41.873666_12.453575
-65.42,-5.845000000000001,-83.065,-17.78,41.873666,12.453575,41.871601,12.46501,41.871601_12.46501,41.873666_12.453575,41.871601_12.46501_41.873666_12.453575
-68.14,-2.96,-83.075,-14.845,41.873666,12.453575,41.871622,12.464993,41.871622_12.464993,41.873666_12.453575,41.871622_12.464993_41.873666_12.453575
-65.25,-6.135,-83.57499999999999,-18.34,41.873666,12.453575,41.871639,12.46495,41.871639_12.46495,41.873666_12.453575,41.871639_12.46495_41.873666_12.453575
-60.73,-9.72,-81.86,-21.195,41.873666,12.453575,41.87164,12.464928,41.87164_12.464928,41.873666_12.453575,41.87164_12.464928_41.873666_12.453575
-63.86,-7.545,-83.025,-18.955,41.873666,12.453575,41.871652,12.464905,41.871652_12.464905,41.873666_12.453575,41.871652_12.464905_41.873666_12.453575
-66.1,-1.93,-80.435,-13.975,41.873666,12.453575,41.871673,12.464876,41.871673_12.464876,41.873666_12.453575,41.871673_12.464876_41.873666_12.453575
-65.47,-10.145,-87.25,-21.69,41.873666,12.453575,41.871677,12.464866,41.871677_12.464866,41.873666_12.453575,41.871677_12.464866_41.873666_12.453575
-63.7,-11.245,-86.525,-22.68,41.873666,12.453575,41.871681,12.464853,41.871681_12.464853,41.873666_12.453575,41.871681_12.464853_41.873666_12.453575
-61.24,-12.785,-85.24000000000001,-23.98,41.873666,12.453575,41.87165,12.464806,41.87165_12.464806,41.873666_12.453575,41.87165_12.464806_41.873666_12.453575
-61.78,-5.865,-79.33,-17.86,41.873666,12.453575,41.87164,12.464728,41.87164_12.464728,41.873666_12.453575,41.87164_12.464728_41.873666_12.453575
-63.41,-1.145,-77.025,-13.335,41.873666,12.453575,41.871621,12.464695,41.871621_12.464695,41.873666_12.453575,41.871621_12.464695_41.873666_12.453575
-63.29,-3.815,-79.28999999999999,-15.765,41.873666,12.453575,41.871613,12.46468,41.871613_12.46468,41.873666_12.453575,41.871613_12.46468_41.873666_12.453575
-63.79,-6.455,-81.91499999999999,-17.86,41.873666,12.453575,41.871592,12.464648,41.871592_12.464648,41.873666_12.453575,41.871592_12.464648_41.873666_12.453575
-68.67,-2.38,-83.18,-14.52,41.873666,12.453575,41.871544,12.464621,41.871544_12.464621,41.873666_12.453575,41.871544_12.464621_41.873666_12.453575
-70.1,-5.195,-87.28999999999999,-17.025,41.873666,12.453575,41.871529,12.464596,41.871529_12.464596,41.873666_12.453575,41.871529_12.464596_41.873666_12.453575
-66.81,-9.83,-88.06,-21.105,41.873666,12.453575,41.871488,12.464551,41.871488_12.464551,41.873666_12.453575,41.871488_12.464551_41.873666_12.453575
-69.91,-3.725,-85.175,-15.27,41.873666,12.453575,41.871477,12.464541,41.871477_12.464541,41.873666_12.453575,41.871477_12.464541_41.873666_12.453575
-65.85,-4.165,-81.44,-15.615,41.873666,12.453575,41.871464,12.464526,41.871464_12.464526,41.873666_12.453575,41.871464_12.464526_41.873666_12.453575
-63.36,-7.65,-82.60499999999999,-19.075,41.873666,12.453575,41.871453,12.464502,41.871453_12.464502,41.873666_12.453575,41.871453_12.464502_41.873666_12.453575
-66.2,-9.525,-87.025,-20.845,41.873666,12.453575,41.871455,12.464484,41.871455_12.464484,41.873666_12.453575,41.871455_12.464484_41.873666_12.453575
-66.87,-11.78,-90.03,-23.16,41.873666,12.453575,41.871453,12.46446,41.871453_12.46446,41.873666_12.453575,41.871453_12.46446_41.873666_12.453575
-62.78,-3.055,-77.25,-14.695,41.873666,12.453575,41.871452,12.464327,41.871452_12.464327,41.873666_12.453575,41.871452_12.464327_41.873666_12.453575
-65.56,-0.7550000000000001,-79.145,-13.365,41.873666,12.453575,41.871456,12.464301,41.871456_12.464301,41.873666_12.453575,41.871456_12.464301_41.873666_12.453575
-65.5,-9.085,-85.86500000000001,-20.47,41.873666,12.453575,41.871436,12.464265,41.871436_12.464265,41.873666_12.453575,41.871436_12.464265_41.873666_12.453575
-63.46,-14.97,-89.065,-25.615,41.873666,12.453575,41.871428,12.464254,41.871428_12.464254,41.873666_12.453575,41.871428_12.464254_41.873666_12.453575
-66.39,-12.04,-89.215,-22.775,41.873666,12.453575,41.871422,12.464245,41.871422_12.464245,41.873666_12.453575,41.871422_12.464245_41.873666_12.453575
-66.08,-10.04,-87.21000000000001,-21.045,41.873666,12.453575,41.871404,12.464242,41.871404_12.464242,41.873666_12.453575,41.871404_12.464242_41.873666_12.453575
-65.57,-19.8,-95.61,-30.0,41.873666,12.453575,41.871422,12.464224,41.871422_12.464224,41.873666_12.453575,41.871422_12.464224_41.873666_12.453575
-65.23,-9.29,-85.44,-20.045,41.873666,12.453575,41.87143,12.464212,41.87143_12.464212,41.873666_12.453575,41.87143_12.464212_41.873666_12.453575
-63.12,-15.14,-88.82,-25.745,41.873666,12.453575,41.871428,12.464212,41.871428_12.464212,41.873666_12.453575,41.871428_12.464212_41.873666_12.453575
-64.46,-10.365,-85.56,-20.965000000000003,41.873666,12.453575,41.871446,12.464203,41.871446_12.464203,41.873666_12.453575,41.871446_12.464203_41.873666_12.453575
-66.15,-12.53,-89.21000000000001,-23.06,41.873666,12.453575,41.871465,12.464198,41.871465_12.464198,41.873666_12.453575,41.871465_12.464198_41.873666_12.453575
-68.87,-12.635000000000002,-92.25,-23.335,41.873666,12.453575,41.871471,12.464204,41.871471_12.464204,41.873666_12.453575,41.871471_12.464204_41.873666_12.453575
-69.5,-14.105,-94.205,-24.655,41.873666,12.453575,41.871475,12.46417,41.871475_12.46417,41.873666_12.453575,41.871475_12.46417_41.873666_12.453575
